1408
BUS;fontbla1;48.01654543;-1.705432105;Fontaine Blanche
BUS;fontbla2;48.01673554;-1.705409288;Fontaine Blanche
BUS;fontene1;48.12355339;-1.609124428;Fontenelle
BUS;fontene2;48.12339551;-1.6085333;Fontenelle
BUS;forge1;48.15085715;-1.68588735;Forge
BUS;forge2;48.15151728;-1.685799627;Forge
BUS;forgebe1;48.18633067;-1.633290649;Forge
BUS;forgebe2;48.18641415;-1.63307422;Forge
BUS;forjoua1;47.96900381;-1.643206769;Fort Joual
BUS;forjoua2;47.96892996;-1.642921786;Fort Joual
BUS;forum1;48.09947823;-1.62111681;Forum
BUS;forum2;48.09968203;-1.620904345;Forum
BUS;fossega1;48.04951699;-1.609961303;Fosse Gauchère
BUS;fossega2;48.04939712;-1.609654865;Fosse Gauchère
BUS;fouaye1;48.15319523;-1.810001214;Fouaye
BUS;fouaye2;48.15364591;-1.81060301;Fouaye
BUS;fougero1;48.15768273;-1.724438474;Fougerolle
BUS;fougero2;48.15756836;-1.724000957;Fougerolle
